Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
10/2/2017,23,28,26,89,22,0,8,315,4,270
11/2/2017,23,27,25,95,36,0,3,315,8,315
12/2/2017,24,27,25,96,16,1,6,315,3,315
13/02/2017,24,30,26,91,15,5,6,315,2,315
14/02/2017,24,30,27,86,18,6,6,315,4,315
15/02/2017,24,30,27,87,0,5,8,315,3,315
16/02/2017,24,30,27,88,23,3,10,315,3,315
17/02/2017,25,31,27,86,0,5,4,270,2,270
18/02/2017,25,31,27,87,1,6,9,370,3,270
19/02/2017,25,31,27,87,0,6,5,360,3,0
20/02/2017,26,31,28,85,0,6,4,315,3,0
21/02/2017,26,31,27,86,0,4,5,315,3,0
22/02/2017,25,32,27,83,0,6,5,315,2,0
23/02/2017,24,32,28,82,62,7,6,270,4,270
24/02/2017,25,31,28,86,2,6,4,360,3,0
25/02/2017,25,31,27,86,2,4,4,315,3,315
26/02/2017,24,31,27,83,43,5,3,315,2,315
27/02/2017,24,31,28,81,9,5,6,315,2,0
28/02/2017,25,31,28,81,0,5,3,360,0,0
1/3/2017,25,31,28,86,33,6,4,315,2,315
2/3/2017,25,31,27,82,20,7,6,315,3,315
3/3/2017,25,31,28,83,0,6,3,270,2,0
4/3/2017,25,31,28,80,7,6,4,360,2,0
5/3/2017,25,32,28,81,0,4,6,350,2,0
6/3/2017,24,31,27,84,5,2,5,300,2,0
7/3/2017,25,31,27,86,3,2,4,330,2,0
8/3/2017,25,31,28,77,20,0,3,360,1,0
9/3/2017,26,31,27,85,0,9,4,200,2,0
10/3/2017,24,32,28,79,16,4,4,340,2,0
11/3/2017,26,31,28,80,0,9,5,340,2,0
12/3/2017,26,31,28,85,1,7,6,340,1,0
13/03/2017,24,31,27,86,17,6,5,340,1,0
14/03/2017,24,31,27,86,16,5,3,340,1,0
15/03/2017,24,31,28,79,4,6,5,360,3,0
16/03/2017,24,32,28,83,40,9,5,360,1,0
17/03/2017,25,32,28,77,0,8,6,340,2,0
18/03/2017,26,31,28,79,0,2,4,220,2,0
19/03/2017,25,30,28,82,0,3,4,360,2,0
20/03/2017,26,32,28,84,0,4,5,330,2,315
21/03/2017,26,30,28,81,0,7,5,290,4,270
22/03/2017,25,31,27,80,0,1,4,280,2,270
23/03/2017,23,32,29,79,0,1,4,300,1,0
24/03/2017,26,31,28,80,0,4,4,320,2,0
25/03/2017,26,31,28,82,0,8,4,360,2,0
26/03/2017,25,29,27,87,0,8,5,340,1,0
27/03/2017,25,31,28,81,9,0,5,20,2,0
28/03/2017,26,31,28,84,0,7,5,340,2,0
29/03/2017,25,31,28,84,22,8,4,350,1,0
30/03/2017,25,31,28,81,0,5,5,350,2,0
31/03/2017,24,31,28,83,1,4,4,360,2,0
1/4/2017,25,32,28,83,0,4,5,360,1,0
2/4/2017,26,31,28,83,1,8,4,200,2,0
3/4/2017,25,31,26,91,0,4,9,100,2,0
4/4/2017,23,31,27,83,58,6,5,10,1,0
5/4/2017,25,31,28,80,0,8,7,340,3,0
6/4/2017,25,30,28,87,2,1,4,315,3,315
7/4/2017,25,30,28,84,6,3,3,315,2,315
8/4/2017,25,32,27,83,0,0,3,315,2,0
9/4/2017,25,32,27,86,0,5,3,360,2,0
10/4/2017,25,32,28,82,17,5,6,315,2,315
11/4/2017,26,31,28,87,2,4,4,315,3,315
12/4/2017,26,33,29,76,4,6,3,90,2,90
13/04/2017,26,33,28,86,6,7,5,315,2,315
14/04/2017,24,30,28,88,54,3,3,315,3,315
15/04/2017,25,33,28,79,0,8,6,360,2,0
16/04/2017,25,32,28,78,0,8,4,360,2,0
17/04/2017,26,32,29,86,2,7,5,360,2,0
18/04/2017,26,32,28,86,7,7,4,360,3,0
19/04/2017,26,32,28,83,0,3,5,360,2,0
20/04/2017,24,33,29,79,0,8,6,315,3,315
21/04/2017,26,33,29,78,16,6,7,90,3,225
22/04/2017,25,33,29,80,3,7,4,315,3,315
23/04/2017,25,32,28,84,0,5,3,360,2,0
24/04/2017,25,32,28,80,0,6,4,360,2,0
25/04/2017,26,33,30,78,0,8,6,360,3,0
26/04/2017,26,32,29,80,0,5,5,315,2,315
27/04/2017,26,32,28,81,0,7,5,315,3,45
28/04/2017,24,32,28,80,0,7,5,315,0,315
29/04/2017,25,33,28,82,0,7,6,45,0,45
30/04/2017,25,32,28,79,7,7,5,90,3,90
1/5/2017,24,33,29,70,9,5,3,90,3,90
2/5/2017,24,33,29,82,15,5,4,360,2,315
3/5/2017,26,32,28,83,0,3,6,360,3,315
4/5/2017,24,33,28,82,41,6,7,45,3,45
5/5/2017,25,33,28,82,4,6,3,45,2,45
6/5/2017,25,33,29,79,6,4,6,90,3,45
7/5/2017,25,31,28,84,0,3,3,360,24,0
8/5/2017,26,33,28,81,3,4,4,135,3,135
9/5/2017,26,33,30,72,0,7,7,90,4,90
10/5/2017,25,33,29,71,0,5,4,90,3,135
11/5/2017,25,33,29,74,0,7,4,90,3,135
12/5/2017,26,34,30,76,0,7,7,45,3,45
13/05/2017,25,34,30,74,4,7,6,135,2,180
14/05/2017,24,32,28,76,0,8,4,45,2,315
15/05/2017,24,35,30,62,0,8,5,90,3,90
16/05/2017,24,34,28,80,0,7,4,90,3,90
17/05/2017,25,33,29,76,10,8,3,315,2,0
18/05/2017,25,34,30,72,0,8,5,100,2,90
19/05/2017,24,34,29,72,0,8,5,360,2,0
20/05/2017,23,34,29,78,0,6,5,135,2,135
21/05/2017,25,34,29,72,0,7,3,60,2,0
22/05/2017,25,35,29,76,0,8,4,110,2,0
23/05/2017,25,34,29,69,0,8,5,10,2,0
24/05/2017,24,33,28,68,0,8,6,90,3,90
25/05/2017,23,35,29,62,0,8,4,90,3,90
26/05/2017,24,33,29,80,0,6,4,270,3,270
27/05/2017,25,33,29,77,13,5,5,90,4,135
28/05/2017,26,33,29,80,0,4,5,45,0,45
29/05/2017,26,31,28,80,0,0,4,135,0,135
30/05/2017,26,33,29,76,0,6,6,90,0,90
31/05/2017,27,33,30,72,0,5,7,135,0,135
1/6/2017,26,32,27,86,0,5,4,360,2,0
2/6/2017,25,31,27,89,50,5,3,360,2,0
3/6/2017,24,33,28,82,38,7,4,360,2,315
4/6/2017,24,33,28,74,0,9,4,90,1,0
5/6/2017,25,33,28,77,0,8,4,45,3,45
6/6/2017,26,33,29,74,0,8,6,135,3,135
7/6/2017,26,32,29,79,0,5,4,90,4,135
8/6/2017,27,34,30,74,0,8,7,135,4,135
9/6/2017,27,34,29,72,0,8,5,90,3,90
10/6/2017,26,34,29,72,0,7,5,90,3,90
11/6/2017,25,33,28,78,0,8,6,90,2,90
12/6/2017,26,33,29,76,0,6,6,315,3,315
13/06/2017,24,31,27,83,41,0,3,135,3,135
14/06/2017,25,33,28,84,0,7,6,45,4,45
15/06/2017,26,32,29,79,21,6,6,135,4,135
16/06/2017,27,33,30,77,0,8,5,315,3,90
17/06/2017,26,33,29,72,1,8,6,45,4,45
18/06/2017,23,33,26,74,0,6,4,135,3,135
19/06/2017,23,33,27,74,0,7,4,315,3,315
20/06/2017,25,33,28,75,0,6,4,315,2,315
21/06/2017,25,33,28,78,0,4,4,135,2,135
22/06/2017,25,32,29,79,0,6,6,135,2,90
23/06/2017,27,33,29,74,0,6,7,90,39,135
24/06/2017,27,31,28,76,0,3,9,90,2,90
25/06/2017,25,31,28,79,2,5,3,360,3,0
26/06/2017,25,31,29,79,1,5,5,360,2,0
27/06/2017,25,33,28,78,0,7,4,360,4,0
28/06/2017,24,32,28,82,26,6,4,90,0,90
29/06/2017,26,32,28,82,1,7,5,315,0,315
30/06/2017,25,33,28,76,0,8,5,135,0,135
1/7/2017,25,33,29,78,0,8,5,315,4,90
2/7/2017,27,33,30,73,0,6,5,135,3,135
3/7/2017,26,33,28,78,0,7,7,90,2,135
4/7/2017,26,33,29,74,0,6,5,90,3,90
5/7/2017,24,33,28,74,,5,4,90,2,90
6/7/2017,24,34,28,75,0,8,3,90,3,90
7/7/2017,24,34,28,76,0,5,4,360,3,135
8/7/2017,25,33,28,77,0,5,3,315,2,315
9/7/2017,25,33,29,77,0,7,4,315,2,315
10/7/2017,24,32,28,79,0,7,5,360,2,0
11/7/2017,24,33,28,75,0,5,4,360,2,0
12/7/2017,23,33,27,75,,6,3,90,3,90
13/07/2017,23,34,28,80,,7,4,270,2,270
14/07/2017,22,32,29,72,0,1,6,135,2,135
15/07/2017,24,34,29,70,0,8,7,45,4,45
16/07/2017,24,33,28,77,0,8,4,90,3,90
17/07/2017,21,31,27,73,0,1,3,135,2,135
18/07/2017,25,33,28,66,0,6,7,135,5,135
19/07/2017,25,32,29,70,,6,6,90,4,90
20/07/2017,25,33,27,82,1,5,3,90,2,135
21/07/2017,24,32,28,77,2,5,6,90,3,135
22/07/2017,23,33,28,76,24,6,4,90,3,135
23/07/2017,24,34,28,82,0,8,4,135,3,135
24/07/2017,24,34,28,68,0,8,6,135,3,135
25/07/2017,22,33,27,64,0,8,9,135,4,135
26/07/2017,22,34,28,63,0,8,6,135,3,135
27/07/2017,26,30,27,83,0,10,6,100,2,90
28/07/2017,24,32,28,75,4,4,5,90,2,225
29/07/2017,24,33,29,76,,5,5,90,5,90
30/07/2017,25,35,29,72,0,8,4,90,3,90
31/07/2017,24,33,28,75,31,8,4,315,3,315
1/8/2017,23,34,28,68,0,8,69,1,4,135
2/8/2017,23,34,28,66,0,7,69,0,2,135
3/8/2017,23,33,27,78,0,7,139,0,3,270
4/8/2017,23,33,28,71,0,7,46,0,3,90
5/8/2017,23,33,26,80,0,6,185,1,2,315
6/8/2017,23,34,29,67,0,8,185,0,3,315
7/8/2017,24,34,28,74,0,8,185,1,4,315
8/8/2017,26,33,29,76,0,7,162,0,2,315
9/8/2017,26,34,29,73,0,4,162,0,2,315
10/8/2017,24,34,28,74,0,7,139,0,3,270
11/8/2017,25,34,28,75,0,8,185,0,3,0
12/8/2017,24,32,26,83,0,8,162,0,0,315
13/08/2017,24,33,27,80,0,7,23,0,2,45
14/08/2017,23,33,28,79,0,7,185,0,6,0
15/08/2017,23,34,28,68,0,7,69,0,3,135
16/08/2017,23,34,28,70,0,7,162,0,3,315
17/08/2017,23,34,28,72,0,7,162,0,3,315
18/08/2017,25,34,29,65,0,7,46,1,4,90
19/08/2017,26,35,29,72,0,6,46,1,3,0
20/08/2017,25,35,27,80,0,8,69,0,2,135
21/08/2017,24,35,29,67,0,8,46,0,3,90
22/08/2017,23,35,29,70,0,8,46,0,4,90
23/08/2017,24,34,28,73,0,8,46,1,3,90
24/08/2017,25,35,29,71,0,8,162,1,4,135
25/08/2017,24,35,29,70,0,8,69,1,4,135
26/08/2017,24,34,29,56,0,7,46,1,3,90
27/08/2017,23,35,29,69,0,8,23,1,6,45
28/08/2017,23,35,30,61,0,8,46,5,0,90
29/08/2017,24,33,28,72,0,5,139,0,3,0
30/08/2017,25,32,28,74,15,7,185,0,3,0
31/08/2017,25,33,27,76,0,7,69,0,3,135
1/9/2017,23,35,28,68,0,8,4,135,3,135
2/9/2017,24,34,28,72,0,8,6,135,3,315
3/9/2017,23,35,28,68,0,8,5,270,3,90
4/9/2017,25,34,29,72,0,8,5,315,3,315
5/9/2017,25,34,29,72,1,7,5,90,3,90
6/9/2017,25,34,30,61,0,8,6,90,3,90
7/9/2017,24,35,30,62,0,8,5,135,6,135
8/9/2017,27,37,31,57,1,8,8,90,4,135
9/9/2017,25,35,29,68,0,8,5,90,3,90
10/9/2017,26,34,29,73,0,6,4,360,3,0
11/9/2017,24,33,28,82,19,7,5,360,3,0
12/9/2017,25,34,28,73,0,7,6,90,5,90
13/09/2017,24,35,28,75,0,8,4,360,3,0
14/09/2017,23,35,29,68,0,8,8,360,3,0
15/09/2017,25,36,30,64,0,8,5,135,4,135
16/09/2017,25,36,29,65,0,8,4,90,4,90
17/09/2017,25,35,29,68,27,8,9,45,3,45
18/09/2017,23,34,28,77,0,8,6,135,2,135
19/09/2017,24,35,29,66,0,8,5,270,3,90
20/09/2017,24,34,28,66,0,8,6,270,3,315
21/09/2017,23,36,28,62,0,8,8,90,3,0
22/09/2017,24,35,29,64,0,8,5,90,3,90
23/09/2017,23,36,30,67,4,8,5,45,3,45
24/09/2017,27,32,28,61,0,2,4,360,3,0
25/09/2017,25,34,29,76,0,5,6,45,4,45
26/09/2017,25,34,30,68,4,5,6,135,4,135
27/09/2017,27,34,29,72,0,5,9,360,4,0
28/09/2017,25,32,29,72,0,5,5,360,2,0
29/09/2017,26,35,30,70,0,7,5,90,3,90
30/09/2017,23,33,29,79,50,8,4,360,4,0
1/10/2017,23,33,28,80,32,6,4,360,3,315
2/10/2017,23,32,28,81,79,7,4,360,3,0
3/10/2017,23,34,28,81,68,7,5,315,2,315
4/10/2017,24,35,29,77,15,8,5,90,3,90
5/10/2017,23,34,30,73,0,8,7,360,3,0
6/10/2017,26,35,30,70,0,8,6,360,3,0
7/10/2017,26,35,30,74,9,8,6,135,3,0
8/10/2017,25,33,29,74,0,8,4,360,3,0
9/10/2017,25,35,29,74,5,8,5,360,3,0
10/10/2017,25,33,29,78,5,7,3,360,2,0
11/10/2017,27,33,28,85,3,3,4,180,2,0
12/10/2017,25,35,30,65,21,8,5,90,3,0
13/10/2017,26,33,30,84,4,7,5,315,2,315
14/10/2017,26,34,30,72,3,7,6,315,3,315
15/10/2017,25,33,29,74,0,5,4,315,2,315
16/10/2017,23,32,28,85,11,4,3,270,3,315
17/10/2017,24,31,27,84,46,2,3,360,2,315
18/10/2017,26,33,28,82,0,6,5,270,3,315
19/10/2017,26,33,29,77,1,6,5,315,2,315
20/10/2017,26,34,30,76,1,8,6,315,3,315
21/10/2017,26,33,30,76,0,8,4,315,2,315
22/10/2017,25,33,29,73,0,8,6,315,3,315
23/10/2017,25,33,29,71,0,8,5,360,4,180
24/10/2017,26,34,29,79,0,5,8,180,2,180
25/10/2017,24,32,28,79,31,8,6,360,3,0
26/10/2017,27,32,30,76,0,8,5,315,3,315
27/10/2017,26,34,29,79,1,7,5,315,2,315
28/10/2017,23,31,28,83,119,6,3,315,0,315
29/10/2017,23,34,29,72,4,5,4,360,2,0
30/10/2017,24,33,29,79,30,8,4,315,2,315
31/10/2017,25,33,29,76,0,8,4,315,2,315
1/11/2017,26,34,29,73,0,7,3,315,3,315
2/11/2017,26,33,29,76,0,5,4,360,3,0
3/11/2017,26,33,30,67,0,4,3,360,4,0
4/11/2017,26,32,30,76,1,5,8,225,0,225
5/11/2017,22,33,29,80,55,5,4,360,3,0
6/11/2017,26,33,30,74,2,7,6,225,3,225
7/11/2017,26,33,30,86,0,1,7,225,3,0
8/11/2017,25,32,29,75,0,6,4,315,2,315
9/11/2017,26,32,28,80,0,3,6,225,3,225
10/11/2017,23,34,28,70,14,5,5,270,3,270
11/11/2017,24,32,28,78,38,7,4,360,2,0
12/11/2017,25,31,27,86,2,5,3,360,2,0
13/11/2017,26,32,27,88,5,4,4,360,3,0
14/11/2017,23,31,27,83,48,5,6,315,3,315
15/11/2017,22,30,28,82,0,0,3,360,2,0
16/11/2017,26,31,27,87,0,1,4,315,2,315
17/11/2017,24,32,27,85,7,4,4,225,2,225
18/11/2017,25,31,28,83,0,1,4,360,2,0
19/11/2017,25,31,27,84,13,3,3,315,2,315
20/11/2017,24,31,27,89,14,5,3,315,2,315
21/11/2017,25,30,28,86,7,0,4,315,2,315
22/11/2017,26,31,27,90,0,4,5,315,2,315
23/11/2017,24,30,27,87,31,1,3,315,2,315
24/11/2017,26,30,28,87,1,2,4,315,2,315
25/11/2017,24,30,27,90,8,6,4,225,3,225
26/11/2017,25,32,28,84,6,4,5,360,2,0
27/11/2017,24,30,27,87,25,0,4,360,2,0
28/11/2017,23,31,27,89,18,0,3,360,0,0
29/11/2017,24,31,27,89,48,3,2,270,2,270
30/11/2017,25,29,26,92,39,2,4,270,2,270
1/12/2017,22,28,27,89,83,0,4,270,2,270
2/12/2017,25,32,28,84,0,3,4,315,2,315
3/12/2017,26,32,29,81,0,8,5,315,3,315
4/12/2017,26,31,29,87,0,6,4,360,2,0
5/12/2017,25,31,29,81,9,4,4,360,2,0
6/12/2017,25,32,29,81,6,6,6,360,3,315
7/12/2017,26,32,29,80,0,7,4,315,3,315
8/12/2017,26,31,29,80,0,3,4,270,2,0
9/12/2017,23,31,28,84,1,2,5,270,2,135
10/12/2017,26,31,26,90,1,2,4,315,2,315
11/12/2017,24,30,27,86,69,0,3,315,2,315
12/12/2017,25,30,28,82,1,0,4,360,2,315
13/12/2017,25,30,28,85,0,3,4,360,2,0
14/12/2017,24,31,27,88,15,1,3,360,2,315
15/12/2017,24,30,28,80,8,6,7,270,3,315
16/12/2017,24,30,27,77,0,6,5,270,3,135
17/12/2017,24,31,28,78,0,4,8,270,3,270
18/12/2017,25,31,28,80,0,3,7,270,4,270
19/12/2017,25,29,26,88,4,3,8,270,4,270
20/12/2017,25,29,25,94,5,0,7,315,3,315
21/12/2017,24,31,27,83,42,6,3,315,4,315
22/12/2017,25,30,27,86,5,0,5,315,2,315
23/12/2017,23,32,28,80,3,8,5,315,3,315
24/12/2017,24,32,28,74,0,8,4,315,2,315
25/12/2017,24,31,28,79,0,7,4,315,2,315
26/12/2017,25,31,28,80,17,5,6,315,3,315
27/12/2017,25,30,28,77,0,0,5,315,6,315
28/12/2017,25,31,27,83,8,3,6,315,0,315
29/12/2017,25,31,28,81,2,4,5,315,3,315
30/12/2017,26,31,27,84,0,2,4,315,2,315
31/12/2017,25,31,27,87,2,5,4,315,2,315
1/1/2018,24,32,28,80,10,5,3,315,2,315
2/1/2018,26,31,28,81,0,2,5,315,3,315
3/1/2018,25,32,28,81,0,5,5,315,3,315
4/1/2018,24,30,26,91,61,4,4,315,3,315
5/1/2018,24,31,26,90,0,5,4,315,2,315
6/1/2018,25,30,28,84,0,2,5,315,2,315
7/1/2018,25,30,26,88,0,1,4,315,2,315
8/1/2018,22,31,27,84,28,6,5,315,3,315
9/1/2018,25,32,28,84,0,6,6,315,2,315
10/1/2018,26,32,28,77,0,6,5,315,3,315
11/1/2018,23,30,27,80,30,2,6,270,6,270
12/1/2018,25,30,26,87,1,1,6,270,2,270
13/01/2018,24,30,27,82,6,0,8,270,4,270
14/01/2018,25,30,26,86,14,1,6,315,3,315
15/01/2018,23,30,26,88,47,4,5,315,3,315
16/01/2018,22,31,28,79,0,3,12,270,5,270
17/01/2018,25,31,28,77,0,1,7,315,4,315
18/01/2018,25,30,27,85,5,6,6,270,4,270
19/01/2018,25,30,27,86,0,2,21,270,3,270
20/01/2018,25,29,27,88,4,2,5,270,2,270
21/01/2018,24,30,27,86,5,0,4,315,1,315
22/01/2018,24,30,27,87,16,3,7,270,4,270
23/01/2018,25,31,27,84,12,4,9,270,4,270
24/01/2018,25,31,28,70,1,6,8,270,4,270
25/01/2018,25,30,27,86,2,0,5,315,3,315
26/01/2018,26,31,28,80,1,5,5,315,3,315
27/01/2018,25,30,27,83,22,3,9,315,7,315
28/01/2018,24,30,28,79,26,4,9,315,0,315
29/01/2018,24,31,27,80,5,4,6,270,3,270
30/01/2018,23,31,27,85,4,7,7,270,4,270
31/01/2018,24,31,21,84,21,5,8,315,5,315
1/2/2018,22,31,28,84,8,3,8,315,4,315
2/2/2018,23,31,28,83,46,3,6,270,3,315
3/2/2018,25,27,26,88,4,0,5,270,5,315
4/2/2018,24,29,27,85,17,2,6,270,3,225
5/2/2018,25,29,25,92,8,0,7,270,3,225
6/2/2018,23,28,25,90,63,1,7,270,4,270
7/2/2018,24,29,26,86,3,3,8,270,4,270
8/2/2018,25,29,27,87,1,2,7,315,3,315
9/2/2018,24,30,26,89,25,5,5,315,3,315
10/2/2018,23,30,27,86,62,7,5,315,3,315
11/2/2018,25,29,27,84,0,7,5,270,3,270
12/2/2018,23,30,26,86,20,6,6,270,5,270
13/02/2018,26,29,27,87,0,2,7,270,4,270
14/02/2018,24,30,26,88,9,2,8,270,3,270
15/02/2018,23,30,25,92,3,3,9,270,3,315
16/02/2018,23,30,26,86,79,3,6,315,4,315
17/02/2018,24,30,27,88,31,7,5,315,4,315
18/02/2018,24,31,27,86,47,5,4,270,1,315
19/02/2018,25,30,28,86,0,6,4,315,4,315
20/02/2018,25,31,28,82,0,5,5,315,2,315
21/02/2018,23,30,27,85,47,8,5,315,3,315
22/02/2018,25,31,27,84,1,8,5,315,2,315
23/02/2018,25,31,28,84,11,5,5,315,3,315
24/02/2018,25,29,27,87,0,2,4,315,2,315
25/02/2018,23,31,27,85,52,5,4,360,2,135
26/02/2018,24,31,27,82,0,4,4,235,3,0
27/02/2018,24,32,28,75,0,8,4,360,3,0
28/02/2018,24,31,28,81,1,7,4,270,0,270
1/3/2018,25,30,27,87,2,1,4,315,2,315
2/3/2018,25,31,27,78,0,6,7,315,3,0
3/3/2018,23,31,28,84,45,3,5,315,3,315
4/3/2018,25,32,28,80,0,8,4,315,3,315
5/3/2018,27,30,27,87,0,0,3,315,2,315
6/3/2018,23,31,27,84,31,8,4,360,3,0
7/3/2018,25,31,28,83,0,5,4,315,3,315
8/3/2018,25,30,27,83,0,0,4,315,2,315
9/3/2018,25,31,28,82,0,6,6,360,2,0
10/3/2018,23,30,27,90,58,5,7,315,3,315
11/3/2018,21,30,27,86,4,2,5,315,3,315
12/3/2018,24,30,27,88,26,5,5,315,2,315
13/03/2018,26,29,27,87,0,0,3,360,4,0
14/03/2018,25,30,28,76,0,8,4,315,2,315
15/03/2018,25,31,28,79,0,6,4,360,3,0
16/03/2018,25,31,28,80,1,7,5,315,3,315
17/03/2018,26,30,27,88,1,2,6,315,2,315
18/03/2018,24,31,27,83,8,7,4,315,2,315
19/03/2018,26,32,29,80,0,4,4,315,4,315
20/03/2018,25,31,28,81,0,6,5,315,2,315
21/03/2018,25,31,28,80,0,6,7,315,3,315
22/03/2018,25,30,27,82,10,3,4,315,4,315
23/03/2018,25,31,28,80,0,6,4,315,2,315
24/03/2018,25,31,28,85,0,3,5,360,2,0
25/03/2018,25,31,27,87,4,3,5,360,2,0
26/03/2018,24,31,27,84,29,7,7,315,3,315
27/03/2018,25,29,26,88,0,1,4,315,2,315
28/03/2018,24,31,28,80,1,6,5,360,0,0
29/03/2018,24,31,28,80,0,8,5,360,2,0
30/03/2018,25,31,28,87,0,7,5,360,3,0
31/03/2018,24,31,28,82,10,6,4,315,2,315
1/4/2018,24,31,27,84,0,7,6,360,2,0
2/4/2018,25,31,28,85,41,6,9,315,3,315
3/4/2018,24,32,28,83,20,7,4,315,3,315
4/4/2018,25,32,29,79,0,8,4,360,2,0
5/4/2018,26,35,29,79,4,8,6,135,3,315
6/4/2018,23,34,30,78,44,8,6,90,3,135
7/4/2018,25,32,29,78,1,4,4,90,3,135
8/4/2018,26,32,29,78,2,6,7,360,3,315
9/4/2018,25,33,28,78,0,7,5,90,3,45
10/4/2018,25,34,30,70,0,8,6,235,3,90
11/4/2018,26,34,30,75,0,8,7,135,4,135
12/4/2018,28,34,30,75,0,7,6,360,3,0
13/04/2018,27,33,29,80,0,7,5,360,3,0
14/04/2018,23,34,30,72,1,6,4,90,1,90
15/04/2018,26,34,29,78,0,5,5,90,0,90
16/04/2018,25,33,29,82,2,8,3,360,0,0
17/04/2018,27,32,29,80,0,7,7,360,0,0
18/04/2018,26,32,28,82,0,4,6,360,1,0
19/04/2018,26,33,29,79,4,7,4,360,2,0
20/04/2018,25,32,29,84,64,5,5,315,2,270
21/04/2018,26,33,28,84,1,5,9,180,3,180
22/04/2018,24,33,28,80,6,4,9,135,3,90
23/04/2018,25,33,29,80,3,3,4,90,3,0
24/04/2018,25,33,30,74,5,7,4,360,2,0
25/04/2018,25,33,28,74,11,7,8,360,4,135
26/04/2018,25,32,28,76,0,7,7,135,3,135
27/04/2018,26,34,30,76,0,8,4,135,3,0
28/04/2018,27,33,29,77,0,7,6,360,0,90
29/04/2018,24,34,29,68,5,8,5,270,3,90
30/04/2018,24,34,30,65,0,8,5,90,2,90
1/5/2018,25,34,30,65,0,7,4,90,2,45
2/5/2018,24,32,28,74,0,8,3,315,2,315
3/5/2018,24,33,28,80,0,8,5,360,2,315
4/5/2018,25,34,29,77,0,8,6,90,3,90
5/5/2018,25,34,29,68,0,8,5,135,4,135
6/5/2018,28,34,30,66,0,7,7,135,5,135
7/5/2018,27,35,30,71,0,8,5,90,3,0
8/5/2018,26,34,29,76,0,6,5,135,2,45
9/5/2018,25,34,30,68,0,8,4,90,3,135
10/5/2018,25,34,30,67,0,8,5,90,6,135
11/5/2018,26,34,30,71,0,8,5,45,3,270
12/5/2018,25,34,29,78,0,8,7,315,3,135
13/05/2018,25,35,30,80,0,8,4,45,3,45
14/05/2018,25,35,29,79,0,8,4,180,3,0
15/05/2018,28,33,30,74,0,4,7,135,4,90
16/05/2018,28,33,30,70,0,1,7,135,6,135
17/05/2018,27,33,28,83,0,4,5,360,2,0
18/05/2018,26,33,28,80,2,7,4,90,3,90
19/05/2018,25,33,28,82,0,5,6,90,3,90
20/05/2018,25,33,28,84,0,4,6,315,2,315
21/05/2018,24,34,30,77,0,6,9,135,4,135
22/05/2018,26,34,30,74,0,7,9,135,5,135
23/05/2018,26,4,29,76,3,6,9,135,4,135
24/05/2018,26,32,28,86,2,4,5,360,3,0
25/05/2018,26,34,29,84,0,7,6,90,3,90
26/05/2018,26,34,30,73,0,6,6,90,2,90
27/05/2018,26,34,30,69,0,7,3,90,4,90
28/05/2018,26,35,30,68,0,8,5,315,0,135
29/05/2018,25,34,29,74,0,8,6,315,3,135
30/05/2018,25,33,28,78,11,8,5,90,2,90
31/05/2018,25,32,28,78,0,8,4,360,2,0
1/6/2018,24,32,27,74,0,7,4,315,3,315
2/6/2018,24,33,28,72,0,8,4,135,2,90
3/6/2018,23,34,28,75,0,7,4,135,2,135
4/6/2018,26,33,29,79,0,7,5,360,3,315
5/6/2018,27,34,29,75,0,7,6,135,3,0
6/6/2018,26,33,29,77,0,8,4,315,2,315
7/6/2018,25,33,29,84,0,8,3,315,3,315
8/6/2018,26,33,29,74,4,8,5,90,3,90
9/6/2018,24,34,29,70,1,8,5,90,1,315
10/6/2018,25,34,29,71,0,7,4,90,0,135
11/6/2018,25,35,30,68,0,7,6,90,2,135
12/6/2018,25,34,29,83,0,8,4,315,1,315
13/06/2018,25,34,29,74,10,7,5,360,1,0
14/06/2018,23,34,30,73,0,8,5,90,2,90
15/06/2018,25,34,29,79,0,7,4,90,2,135
16/06/2018,24,33,28,77,0,8,6,90,2,135
17/06/2018,26,33,29,64,0,8,8,90,2,45
18/06/2018,25,33,29,64,0,8,4,135,2,135
19/06/2018,23,34,30,68,0,6,5,90,3,135
20/06/2018,22,33,29,71,3,6,5,90,3,135
21/06/2018,26,35,29,76,0,5,5,135,6,135
22/06/2018,26,34,28,78,3,4,5,315,5,315
23/06/2018,26,34,29,78,0,8,4,135,3,315
24/06/2018,25,34,29,77,5,8,6,135,2,135
25/06/2018,24,31,27,86,13,0,3,315,3,315
26/06/2018,23,32,26,85,6,1,3,315,3,315
27/06/2018,24,33,28,75,0,8,4,315,3,315
28/06/2018,24,33,28,75,0,6,5,315,0,315
29/06/2018,23,34,28,74,0,8,2,135,3,135
30/06/2018,24,33,28,74,0,8,4,315,1,315
1/7/2018,24,33,28,74,0,8,5,315,3,315
2/7/2018,25,33,28,77,0,7,4,90,3,0
3/7/2018,24,31,27,78,0,7,5,315,2,315
4/7/2018,24,31,28,74,0,6,4,360,2,315
5/7/2018,22,34,28,66,0,8,5,180,4,135
6/7/2018,20,34,26,64,0,8,6,90,3,90
7/7/2018,22,34,27,70,0,8,4,135,3,90
8/7/2018,23,34,28,72,0,8,5,90,3,90
9/7/2018,24,34,28,78,0,8,3,135,3,90
10/7/2018,25,34,28,72,0,7,4,90,3,225
